,Unnamed: 0,Name,Team,playerid,IP,QS,SO,WHIP,ERA,SVHD,pr,rank,position,IDFANGRAPHS
123,384,Vladimir Gutierrez,CIN,19278,0.936223742888079,0.794778783780139,0.513292727510564,1.2732751520409,1.62780113986691,-0.546207404235361,4.59916414185123,141,SP,19278
124,124,Domingo Germán,NYY,17149,0.936223742888079,1.02560374428997,1.04260869899751,0.835590973642116,1.01321912953035,-0.418301073668537,4.43494521567949,142,SP,17149
125,152,Tyler Alexander,DET,17735,1.15025095889038,0.56395382327031,0.682673838386386,1.24678011922903,1.36503005795414,-0.674113734802185,4.33457506292806,144,SP,17735
126,142,Dakota Hudson,STL,19206,1.08604279408969,1.02560374428997,0.470947449791609,1.31422202093198,1.06591829450025,-0.674113734802185,4.28862056880131,145,SP,19206
127,299,Johnny Cueto,,6893,1.06464007248946,0.56395382327031,0.64032856066743,1.21305916837755,1.35157054627224,-0.546207404235361,4.28734476684163,146,SP,6893
128,186,Ross Stripling,TOR,13273,1.021834629289,0.56395382327031,0.83088231040273,1.07163762960247,1.29141688252468,-0.546207404235361,4.23351787085383,148,SP,13273
129,157,Cristian Javier,HOU,17606,0.872015578087389,0.333128862760481,1.33902564303019,0.807547529821754,0.758886126095085,-0.162488412534889,3.94811532726001,151,SP,17606
130,87,Trevor Bauer,LAD,12703,0.743599248486009,1.71807862581946,1.16964453215437,0.478252122017007,0.423433681100065,-0.674113734802185,3.85889447477473,153,SP,12703
131,232,Alec Mills,CHC,13834,0.936223742888079,0.56395382327031,0.301566338915787,1.12738042590797,1.33697215283265,-0.546207404235361,3.71988907957943,154,SP,13834
132,179,Jesús Luzardo,MIA,19959,0.872015578087389,0.333128862760481,0.809709671543252,1.0201959749872,1.04148410406234,-0.546207404235361,3.5303267872053,157,SP,19959
172,141,Garrett Whitlock,BOS,20191,0.358350259681868,-0.590170979278835,0.470947449791609,0.223452488287212,0.0193894938799835,3.0351698516357,3.51713856399754,159,RP,20191
133,107,Chris Paddack,SDP,20099,0.872015578087389,0.794778783780139,0.788537032683774,0.70122330723903,0.865526872497823,-0.546207404235361,3.47587417005279,160,SP,20099
173,149,Giovanny Gallegos,STL,14986,0.144323043679568,-0.590170979278835,0.449774810932131,-0.172940729885273,-0.204090167392162,3.80260783503665,3.42950381309208,161,RP,14986
174,113,Josh Hader,MIL,14212,0.0587121572786478,-0.590170979278835,0.957918143559596,-0.311609537978599,-0.527946725399699,3.80260783503665,3.38951089321776,162,RP,14212
134,126,Reiver Sanmartin,CIN,19754,0.743599248486009,1.02560374428997,0.513292727510564,0.828709146937733,0.815105471043324,-0.546207404235361,3.38010293403224,163,SP,19754
175,177,Blake Treinen,LAD,12572,0.101517600479108,-0.590170979278835,0.280393700056309,-0.0358203328004335,-0.23468467279217,3.80260783503665,3.32384315070063,165,RP,12572
176,252,Will Smith,ATL,8048,0.0587121572786478,-0.590170979278835,0.36508425549422,-0.0991331384807608,-0.120796497022256,3.67470150446982,3.28839730246084,167,RP,8048
135,147,Spencer Howard,TEX,23252,0.786404691686469,0.333128862760481,0.725019116105341,0.942947470230497,1.17297317972397,-0.674113734802185,3.28635958570457,168,SP,23252
177,140,Edwin Díaz,NYM,14710,0.0801148788788779,-0.590170979278835,0.746191754964819,-0.135778865681602,-0.26201783497695,3.41888884333618,3.25722779724249,169,RP,14710
178,91,Liam Hendriks,CHW,3548,0.101517600479108,-0.590170979278835,0.809709671543252,-0.335523885776331,-0.439321017709657,3.67470150446982,3.22091289372736,170,RP,3548
179,174,Scott Barlow,KCR,14993,0.122920322079338,-0.590170979278835,0.407429533213176,0.0782459448247217,-0.129596946968113,3.29098251276935,3.17981038663964,171,RP,14993
180,154,Raisel Iglesias,LAA,17130,0.0587121572786478,-0.590170979278835,0.555638005229519,-0.222145790821614,-0.305864782648367,3.546795173903,3.04296378366235,173,RP,17130
181,263,Michael Lorenzen,LAA,14843,0.593780197284399,0.102303902250652,0.322738977775265,0.729266751059392,0.666067262842605,0.604949570866053,3.01910666207837,174,RP,14843
136,180,Jake Odorizzi,HOU,6397,0.765001970086239,0.333128862760481,0.703846477245863,0.733739938417242,0.847874205253486,-0.418301073668537,2.96529038009477,177,SP,6397
182,248,Gregory Soto,DET,19677,0.101517600479108,-0.590170979278835,0.36508425549422,0.171666742336727,-0.0716692793833252,2.90726352106888,2.88369186071678,178,RP,19677
183,168,Aroldis Chapman,NYY,10233,-0.0268987291222723,-0.590170979278835,0.746191754964819,-0.137671368025308,-0.406655818204741,3.29098251276935,2.87577737310302,179,RP,10233
137,178,David Price,LAD,3184,0.765001970086239,0.333128862760481,0.576810644088997,0.834902790971678,0.781922598012181,-0.418301073668537,2.87346579225104,180,SP,3184
138,198,Martín Pérez,,6902,0.615182918884629,0.794778783780139,0.280393700056309,0.831289831951877,0.900780439633874,-0.674113734802185,2.74831193950464,183,SP,6902
186,151,Ryan Pressly,HOU,7005,0.0159067140781878,-0.590170979278835,0.301566338915787,-0.226102841176635,-0.433471306863293,3.67470150446982,2.74242943014504,184,RP,7005
187,115,Emmanuel Clase,CLE,21032,0.0801148788788779,-0.590170979278835,0.301566338915787,-0.147133879743835,-0.467016551362795,3.546795173903,2.7241549813122,185,RP,21032
139,144,Hunter Greene,CIN,sa3005315,0.636585640484859,0.56395382327031,0.703846477245863,0.697610348219229,0.778195348623348,-0.674113734802185,2.70607790304142,186,SP,sa3005315
188,217,Pierce Johnson,SDP,13435,-0.0483014507225023,-0.590170979278835,0.259221061196832,-0.106875193523192,-0.270404146101825,3.41888884333618,2.66235813490665,187,RP,13435
189,187,Lucas Sims,CIN,13470,-0.0268987291222723,-0.590170979278835,0.534465366370042,-0.158660939473677,-0.198240456545798,3.0351698516357,2.59566411358517,189,RP,13470
190,266,Paul Sewald,SEA,13892,0.0587121572786478,-0.590170979278835,0.534465366370042,-0.110316106875384,-0.157810154147478,2.77935719050206,2.51423747384905,194,RP,13892
140,165,David Peterson,NYM,20302,0.550974754083938,1.02560374428997,0.470947449791609,0.636362090550217,0.502171824439174,-0.674113734802185,2.51194612835272,195,SP,20302
191,391,Carlos Estévez,COL,14542,0.0159067140781878,-0.590170979278835,0.026322033742577,0.142418978843097,0.228581365828267,2.65145085993523,2.47450897314853,196,RP,14542
192,289,Alex Reyes,STL,15015,0.187128486880028,-0.590170979278835,0.534465366370042,0.27816301058706,0.0137468524441103,2.01191920710112,2.43525194410352,198,RP,15015
193,134,Taylor Rogers,MIN,13449,-0.0697041723227323,-0.590170979278835,0.301566338915787,-0.260511974698552,-0.423273138396624,3.41888884333618,2.37679491755522,200,RP,13449
194,364,Lou Trivino,OAK,15043,0.101517600479108,-0.590170979278835,0.0474946726020547,0.148612622877042,0.0046357983825175,2.65145085993523,2.36354057499712,201,RP,15043
195,166,Kenley Jansen,,3096,0.0159067140781878,-0.590170979278835,0.322738977775265,-0.128552947642,-0.231268027519073,2.90726352106888,2.29591725848243,203,RP,3096
141,111,Matthew Boyd,,15440,0.529572032483708,0.794778783780139,0.555638005229519,0.463456194602583,0.602393419116699,-0.674113734802185,2.27172470041046,204,SP,15440
196,189,James Karinchak,CLE,20151,-0.0054960075220422,-0.590170979278835,0.534465366370042,-0.0955201794609594,-0.239861408054439,2.65145085993523,2.254867651989,205,RP,20151
197,303,Tyler Duffey,MIN,13758,0.0587121572786478,-0.590170979278835,0.153357866899443,0.0462454506493388,0.003703986035309,2.52354452936841,2.19539301095231,207,RP,13758
198,227,Corey Knebel,PHI,15010,-0.133912337123422,-0.590170979278835,0.216875783477876,-0.270662669087517,-0.364620727875118,3.29098251276935,2.14849158288234,208,RP,15010
199,291,Héctor Neris,HOU,11804,0.144323043679568,-0.590170979278835,0.492120088651086,0.040739989285832,-0.0076330641890599,2.01191920710112,2.09129828524971,210,RP,11804
200,171,David Bednar,PIT,19569,0.0373094356784178,-0.590170979278835,0.36508425549422,-0.130273404318096,-0.28262124132078,2.65145085993523,2.05077892619016,211,RP,19569
201,337,Chris Stratton,PIT,13761,0.0373094356784178,-0.590170979278835,0.0898399503210101,0.0789341274951602,0.0254980414894607,2.39563819880159,2.0370487745068,213,RP,13761
202,271,Dylan Floro,MIA,13394,0.0373094356784178,-0.590170979278835,-0.0795411605548115,0.0238795138600928,-0.160036150310254,2.77935719050206,2.01079784989667,215,RP,13394
203,265,Mark Melancon,ARI,4264,0.0159067140781878,-0.590170979278835,-0.164231715992722,0.0557079623678662,-0.152995790353568,2.77935719050206,1.94357338132299,217,RP,4264
204,176,Matt Barnes,BOS,12863,-0.0268987291222723,-0.590170979278835,0.534465366370042,-0.0747026536801997,-0.185609222505862,2.26773186823476,1.92481565001764,218,RP,12863
205,255,Tyler Rogers,SFG,15541,0.122920322079338,-0.590170979278835,-0.270094910290111,0.0899450502221736,-0.0803144272713142,2.65145085993523,1.92373591539649,219,RP,15541
206,202,Craig Kimbrel,CHW,6655,-0.0697041723227323,-0.590170979278835,0.619155921807953,-0.240210585920621,-0.334699198059204,2.52354452936841,1.90791551559497,220,RP,6655
207,214,Pete Fairbanks,TBR,17998,-0.0697041723227323,-0.590170979278835,0.301566338915787,-0.118402253253034,-0.279722269573909,2.65145085993523,1.89501752442251,221,RP,17998
208,235,Jorge Alcala,MIN,19459,0.0373094356784178,-0.590170979278835,0.153357866899443,-0.064207867956015,-0.0639559438425446,2.39563819880159,1.86797071030205,222,RP,19459
209,238,Codi Heuer,CHC,23293,0.0587121572786478,-0.590170979278835,-0.0795411605548115,0.0686113874385849,-0.0131204035670649,2.39563819880159,1.84012920011811,223,RP,23293
210,274,Luke Jackson,ATL,11752,0.0373094356784178,-0.590170979278835,0.174530505758921,0.0569122820411332,-0.163349260878106,2.26773186823476,1.78296385155629,225,RP,11752
211,260,Jake Diekman,,5003,0.0159067140781878,-0.590170979278835,0.449774810932131,0.0340302082490584,-0.192131908936321,2.01191920710112,1.72932805214534,227,RP,5003
212,273,Trevor May,NYM,6398,0.0159067140781878,-0.590170979278835,0.407429533213176,-0.0743585623449806,-0.185609222505862,2.13982553766794,1.71302302082962,228,RP,6398
213,316,Daniel Bard,COL,7115,-0.0483014507225023,-0.590170979278835,0.132185228039965,0.12022508772146,0.114744957410975,1.88401287653429,1.61269571970535,231,RP,7115
214,150,Aaron Bummer,CHW,16258,-0.0054960075220422,-0.590170979278835,0.259221061196832,-0.0848533480691653,-0.390711473596953,2.39563819880159,1.58362745153142,232,RP,16258
215,163,Chad Green,NYY,15552,0.0801148788788779,-0.590170979278835,0.428602172072653,-0.192553935992766,-0.159518476784027,2.01191920710112,1.57839286599702,233,RP,15552
216,288,Rowan Wick,CHC,14646,-0.112509615523192,-0.590170979278835,0.0474946726020547,-0.103262234503391,-0.187162243084543,2.52354452936841,1.5779341295805,234,RP,14646
217,206,Tyler Matzek,ATL,10058,0.0159067140781878,-0.590170979278835,0.36508425549422,0.0340302082490584,-0.280188175747513,2.01191920710112,1.55658122989623,237,RP,10058
218,158,Jonathan Loáisiga,NYY,19753,0.101517600479108,-0.590170979278835,0.195703144618399,-0.0242932730705913,-0.269368799049372,2.13982553766794,1.55321323136665,238,RP,19753
219,244,Daniel Hudson,LAD,7146,-0.0911068939229624,-0.590170979278835,0.238048422337354,-0.200123945367587,-0.220293348763063,2.39563819880159,1.53199145380649,239,RP,7146
220,261,José Alvarado,PHI,17780,-0.0697041723227323,-0.590170979278835,0.280393700056309,0.0744609401373108,-0.206419698260183,2.01191920710112,1.50047899743299,240,RP,17780
142,326,Trevor Williams,NYM,16977,0.401155702882328,0.102303902250652,0.238048422337354,0.404100439277276,0.457341297067926,-0.162488412534889,1.44046135128065,243,SP,16977
222,357,Drew Steckenrider,SEA,18806,0.0373094356784178,-0.590170979278835,-0.0160232439763784,-0.0311750997749746,-0.103713270656769,2.13982553766794,1.4360523796594,244,RP,18806
223,429,Ryne Stanek,HOU,15947,0.101517600479108,-0.590170979278835,0.386256894353698,0.114031443687515,0.0254462741368378,1.372387554267,1.40946878764532,245,RP,15947
224,258,Seth Lugo,NYM,12447,0.0159067140781878,-0.359346018769006,0.195703144618399,-0.0960363164637882,-0.126905044631734,1.75610654596747,1.38542902479953,246,RP,12447
225,416,Joe Barlow,TEX,22296,-0.133912337123422,-0.590170979278835,0.0051493948830993,-0.0779715213647818,-0.219672140531591,2.39563819880159,1.37906061538606,247,RP,22296
226,361,Brad Boxberger,MIL,10133,0.0587121572786478,-0.590170979278835,0.280393700056309,0.0686113874385849,0.0474473990014806,1.50029388483382,1.36528754933001,248,RP,10133
227,459,Emilio Pagán,SDP,14771,-0.0268987291222723,-0.590170979278835,0.111012589180488,-0.169155725197862,-0.0087719459467589,2.01191920710112,1.32793441673587,251,RP,14771
143,207,Garrett Richards,,9784,0.336947538081638,0.333128862760481,0.132185228039965,0.511456935865657,0.550833135904501,-0.546207404235361,1.31834429641688,252,SP,9784
144,399,Chad Kuhl,,14975,0.251336651680718,0.333128862760481,0.216875783477876,0.438509572799193,0.478669446348473,-0.418301073668537,1.30021924339821,254,SP,14975
230,205,Michael Fulmer,DET,13218,-0.0268987291222723,-0.590170979278835,0.0051493948830993,-0.0747026536801997,-0.166662371445958,2.13982553766794,1.28654019902377,255,RP,13218
145,480,Caleb Smith,ARI,14875,0.251336651680718,-0.359346018769006,0.407429533213176,0.32392715817121,0.425038469031369,0.221230579165582,1.26961637249305,258,SP,14875
232,268,Jake McGee,SFG,7550,-0.0911068939229624,-0.590170979278835,-0.0583685216953338,-0.250017188974367,-0.286348490709613,2.52354452936841,1.2475324547873,260,RP,7550
233,224,Génesis Cabrera,STL,17490,0.0373094356784178,-0.359346018769006,0.216875783477876,0.0569122820411332,-0.116965712928177,1.372387554267,1.20717332376724,262,RP,17490
234,194,Nate Pearson,TOR,20160,0.294142094881178,0.333128862760481,0.428602172072653,0.318421696807703,0.304627606830996,-0.546207404235361,1.13271502911765,266,RP,20160
235,350,Luis Cessa,CIN,13345,0.122920322079338,-0.590170979278835,-0.0371958828358561,0.125042366414529,0.060492771862398,1.372387554267,1.05347615250857,271,RP,13345
236,222,A.J. Minter,ATL,18655,-0.0483014507225023,-0.590170979278835,0.111012589180488,-0.0862297134100419,-0.223813528741406,1.88401287653429,1.04650979356199,272,RP,18655
237,188,Andrew Kittredge,TBR,12828,0.0373094356784178,-0.590170979278835,0.174530505758921,-0.141284327045109,-0.319065457567152,1.88401287653429,1.04533205408053,273,RP,12828
238,242,Andrew Chafin,,12988,-0.0054960075220422,-0.590170979278835,0.0051493948830993,-0.127520673636343,-0.265538014955293,2.01191920710112,1.0283429265917,275,RP,12988
239,215,Diego Castillo,SEA,17496,-0.0483014507225023,-0.590170979278835,0.174530505758921,-0.199779854032368,-0.320100804619606,2.01191920710112,1.02809662420672,276,RP,17496
240,219,Tim Mayza,TOR,15042,-0.0483014507225023,-0.590170979278835,0.0686673114615324,-0.106875193523192,-0.226919569898767,1.88401287653429,0.980412994572527,280,RP,15042
146,145,Danny Duffy,,3542,0.229933930080488,0.56395382327031,0.322738977775265,0.200054277492308,0.166357007975795,-0.674113734802185,0.808924281791982,285,SP,3542
241,341,Adam Ottavino,,1247,0.0159067140781878,-0.590170979278835,0.280393700056309,0.0882245935460776,-0.0127580320987058,0.988668562566525,0.770264558869559,288,RP,1247
242,381,Amir Garrett,CIN,14375,-0.0911068939229624,-0.590170979278835,0.238048422337354,-0.0205082683831804,-0.0191254164712966,1.24448122370017,0.761618087981252,289,RP,14375
243,318,Brent Suter,MIL,13942,0.144323043679568,-0.590170979278835,0.026322033742577,0.111966895676201,0.0209425144586642,0.860762231999701,0.574145740277876,295,RP,13942
244,279,Kendall Graveman,CHW,15514,-0.112509615523192,-0.590170979278835,-0.0371958828358561,-0.220941471148347,-0.352403632656164,1.88401287653429,0.570791295091897,296,RP,15514
245,425,Yimi García,TOR,12095,-0.0483014507225023,-0.590170979278835,0.026322033742577,-0.137843413692918,-0.056087306243896,1.372387554267,0.566306438071422,297,RP,12095
246,254,Ryan Tepera,,10291,-0.0268987291222723,-0.590170979278835,0.153357866899443,-0.0956922251285691,-0.150873328896038,1.24448122370017,0.534203828173901,299,RP,10291
147,135,Grayson Rodriguez,BAL,sa3008130,0.144323043679568,0.56395382327031,0.259221061196832,0.0882245935460776,0.128100934387629,-0.674113734802185,0.509709721278232,300,SP,sa3008130
247,442,Ian Kennedy,,6986,-0.0911068939229624,-0.590170979278835,0.0051493948830993,-0.140252053039452,-0.115205622939006,1.372387554267,0.440801399969841,303,RP,6986
248,322,Aaron Loup,LAA,10343,-0.0697041723227323,-0.590170979278835,-0.0371958828358561,-0.118402253253034,-0.30110218620708,1.50029388483382,0.383718410936283,306,RP,10343
148,138,Mike Soroka,ATL,18383,0.187128486880028,0.56395382327031,-0.100713799414289,0.180441071384815,0.18281902610981,-0.674113734802185,0.33951487342849,312,SP,18383
149,122,Sixto Sánchez,MIA,19680,0.187128486880028,0.56395382327031,0.026322033742577,0.107149616983132,0.0468261907700083,-0.674113734802185,0.257266416843871,323,SP,19680
249,240,Clay Holmes,NYY,13649,-0.0911068939229624,-0.590170979278835,0.0474946726020547,-0.050444214547248,-0.181260764885556,1.11657489313335,0.251086713100802,324,RP,13649
150,193,Collin McHugh,,7531,0.0373094356784178,-0.590170979278835,0.195703144618399,-0.141284327045109,-0.239550803938703,0.988668562566525,0.250675032600694,325,SP,7531
251,172,Garrett Crochet,CHW,27463,-0.0483014507225023,-0.590170979278835,0.259221061196832,-0.0862297134100419,-0.273510187259187,0.988668562566525,0.249677293092791,326,RP,27463
252,209,A.J. Puk,OAK,19343,0.101517600479108,-0.590170979278835,0.216875783477876,0.1370855631472,0.0150410362596775,0.349136909732406,0.229485913817433,327,RP,19343
253,267,Joe Kelly,,9761,-0.0911068939229624,-0.590170979278835,0.0474946726020547,-0.12029475559674,-0.295356010065961,1.24448122370017,0.195047257437729,329,RP,9761
254,245,Jordan Hicks,STL,19618,-0.0697041723227323,-0.359346018769006,-0.0371958828358561,-0.0168953093633788,-0.206419698260183,0.860762231999701,0.171201150448545,331,RP,19618
255,185,Brusdar Graterol,LAD,20367,-0.0911068939229624,-0.590170979278835,-0.164231715992722,-0.150230701760808,-0.286348490709613,1.372387554267,0.0902987726020557,340,RP,20367
256,404,Brad Hand,,9111,-0.133912337123422,-0.590170979278835,-0.0583685216953338,-0.193586209998423,-0.202278310050368,1.24448122370017,0.0661648655537905,342,RP,9111
257,302,Ken Giles,SEA,12910,-0.305134109925263,-0.590170979278835,-0.0795411605548115,-0.400041011129926,-0.435024327441974,1.62820021540064,-0.181711372930165,361,RP,12910
258,376,Alex Colomé,,6661,-0.0697041723227323,-0.590170979278835,-0.1854043548522,-0.0473473925302755,-0.160605591189103,0.860762231999701,-0.192470258173445,362,RP,6661
151,167,Dinelson Lamet,SDP,17186,-0.0268987291222723,-0.128521058259177,0.301566338915787,-0.137671368025308,-0.242449775685574,-0.0345820819680656,-0.268556674144609,372,SP,17186
152,457,Touki Toussaint,ATL,16929,-0.0697041723227323,-0.359346018769006,-0.0160232439763784,0.0440088569704141,0.044030753728383,-0.290394743101713,-0.647428567471033,394,SP,16929
260,298,Craig Stammen,SDP,7274,-0.0483014507225023,-0.590170979278835,-0.164231715992722,-0.158488893806068,-0.189647076010432,0.47704324029923,-0.673796875511329,395,RP,7274
153,253,MacKenzie Gore,SDP,sa3005068,-0.198120501924113,0.333128862760481,-0.248922271430633,-0.14919842775515,-0.128147461094678,-0.674113734802185,-1.06537353424628,419,SP,sa3005068
261,353,Andrés Muñoz,SEA,20373,-0.390744996326183,-0.590170979278835,-0.0795411605548115,-0.408299203175186,-0.563821500767222,0.860762231999701,-1.17181560810254,426,RP,20373
154,213,James Paxton,BOS,11828,-0.369342274725953,0.102303902250652,-0.248922271430633,-0.416557395220446,-0.344949133878496,-0.674113734802185,-1.95158090780706,475,SP,11828
155,347,Ryan Weathers,SDP,23796,-0.262328666724803,-0.359346018769006,-0.46064866002541,-0.211823050765039,-0.167904787908903,-0.546207404235361,-2.00825858842852,477,SP,23796
263,467,Kirby Yates,ATL,9073,-0.861604871531243,-0.590170979278835,-0.714720326339143,-0.957124882849763,-0.946485771354134,-0.290394743101713,-4.36050157445483,641,RP,9073
156,286,Dustin May,LAD,19716,-0.840202149931013,-0.359346018769006,-0.757065604058098,-0.948522599469284,-0.968486896218776,-0.546207404235361,-4.41983067268154,645,SP,19716
264,541,Nick Anderson,TBR,18337,-0.990021201132624,-0.590170979278835,-0.947619353793397,-1.08547095088651,-1.06700016825975,-0.290394743101713,-4.97067739645283,683,RP,18337
157,437,Kenta Maeda,MIN,18498,-1.13984025233423,-0.359346018769006,-1.07465518695026,-1.22173111963331,-1.18544387106046,-0.674113734802185,-5.65513018354946,756,SP,18498
