Played,Name,pr,Adp,R,HR,RBI,RC,AVG,OPS,IP,SO,QS,ERA,WHIP,SVHD,Year
15672,Austin Meadows,-0.647536278937361,254,-0.260795325137208,-0.0623011634310232,0.0692005037280662,-0.0380080515213528,-0.257809959631534,-0.0978222829443097,,,,,,,2023
5760,Avisaíl García,-0.660040003589841,NA,-0.372087782521507,-0.0623011634310232,0.0692005037280662,-0.309234978481661,0.0921454805264557,-0.077762063410172,,,,,,,2023
11445,Mark Canha,-0.666967842742186,278,0.240020733092138,-0.454406387822093,-0.213635342571936,-0.00186268513142118,-0.143932883880451,-0.0931512764284225,,,,,,,2023
15149,Trey Mancini,-0.681708091212741,276,-0.316441553829358,-0.0623011634310232,-0.100501004051935,-0.0798528867440045,-0.0517875697852545,-0.0708239133711663,,,,,,,2023
15491,J.P. Crawford,-0.686522559274035,318,0.0730820470156893,-1.23861683660423,-0.60960552739194,0.0725731041870818,0.707071236068491,0.308973417450874,,,,,,,2023
12144,Max Kepler,-0.69579900287713,NA,0.0174358183235398,-0.0623011634310232,-0.157068173311936,-0.110358244870171,-0.267637629555095,-0.115869610032444,,,,,,,2023
19600,Bryan De La Cruz,-0.756217860093811,327,-0.427734011213657,0.0684005780326667,-0.213635342571936,-0.188795610574381,0.0606780297963252,-0.0551315035628289,,,,,,,2023
11265,Jonathan Schoop,-0.859447689963802,NA,-0.260795325137208,-0.193002904894713,-0.157068173311936,-0.424376735727467,0.215958682306177,-0.0401632331986563,,,,,,,2023
14128,Joey Gallo,-0.867103307115844,333,-0.0938566390607594,0.983312768278496,0.0126333344680657,-0.219307016136221,-1.16662226275231,-0.383263491913117,,,,,,,2023
21534,Cal Raleigh,-0.905871661579249,215,-0.539026468597956,0.983312768278496,0.182334842248067,-0.432001527004711,-0.764928548117269,-0.335562728385876,,,,,,,2023
2396,Carlos Santana,-0.960037988593589,NA,-0.260795325137208,0.0684005780326667,0.0126333344680657,-0.0792635743571856,-0.499163247684392,-0.201849753915535,,,,,,,2023
16939,Lane Thomas,-1.05226740292027,NA,0.0730820470156893,-0.193002904894713,-0.383336850351938,-0.29731469107874,-0.150710437185215,-0.10098456642535,,,,,,,2023
11281,Whit Merrifield,-1.14155531849247,197,0.240020733092138,-0.846511612213162,-0.383336850351938,-0.396100012298216,0.343174132317502,-0.0988017090387979,,,,,,,2023
4314,Joey Votto,-1.15511717059439,295,-0.427734011213657,0.199102319496357,0.0126333344680657,-0.0626783449942371,-0.592768456495506,-0.283672011855412,,,,,,,2023
12532,Kolten Wong,-1.25371473412891,323,0.240020733092138,-0.585108129285783,-0.66617269665194,-0.228710388906674,0.0728410852103927,-0.0865853375870469,,,,,,,2023
9874,DJ LeMahieu,-1.34917356560146,151,0.0730820470156893,-0.977213353676852,-0.66617269665194,0.00202049734379097,0.29972963828586,-0.0806196979180059,,,,,,,2023
26294,Bryson Stott,-1.3620925225387,264,-0.0938566390607594,-0.454406387822093,-0.439904019611938,-0.303948366115237,0.0435074678789762,-0.113484577807652,,,,,,,2023
5343,Brandon Crawford,-1.3664612536656,NA,-0.260795325137208,-0.454406387822093,-0.0439338347919348,-0.24124694162659,-0.143782771997702,-0.222295992290069,,,,,,,2023
20126,Dylan Carlson,-1.38772755799542,292,-0.0938566390607594,-0.585108129285783,-0.326769681091937,-0.140352724356791,-0.106852946622097,-0.134787437578049,,,,,,,2023
27506,Ha-Seong Kim,-1.4373448218937,293,-0.205149096445058,-0.585108129285783,-0.213635342571936,-0.294867636551943,-0.0169338064966706,-0.121650810542313,,,,,,,2023
18030,Harrison Bader,-1.56387871465266,274,-0.149502867752909,-0.323704646358403,-0.383336850351938,-0.388793762850036,-0.116210208424229,-0.20233037891515,,,,,,,2023
14712,Manuel Margot,-1.78967009704729,356,-0.316441553829358,-0.977213353676852,-0.270202511831937,-0.358785210726175,0.259718256611246,-0.126745723594217,,,,,,,2023
18607,Jared Walsh,-1.86410717852176,NA,-0.594672697290105,0.199102319496357,-0.100501004051935,-0.442076655715545,-0.50777872728327,-0.418180413677261,,,,,,,2023
24679,Brendan Donovan,-1.93696522159456,244,0.0174358183235398,-1.23861683660423,-0.60960552739194,-0.0753986840283002,0.127078850236445,-0.157858842130077,,,,,,,2023
19260,Jake Fraley,-1.96482657201726,NA,-0.149502867752909,-0.0623011634310232,-0.383336850351938,-0.289839282603771,-0.631007920815581,-0.448838487062042,,,,,,,2023
6153,Eduardo Escobar,-1.97997676671043,357,-0.539026468597956,-0.0623011634310232,-0.0439338347919348,-0.518131335535607,-0.430654026172685,-0.385929938181222,,,,,,,2023
25768,CJ Abrams,-2.01845083999066,237,-0.0938566390607594,-1.23861683660423,-0.60960552739194,-0.547039556007598,0.525329596138738,-0.0546618770648657,,,,,,,2023
20036,Isaac Paredes,-2.03634015243534,284,-0.483380239905806,0.0684005780326667,-0.213635342571936,-0.278206232152116,-0.680321311032826,-0.449197604805327,,,,,,,2023
15279,Garrett Cooper,-2.09070988240133,NA,-0.594672697290105,-0.585108129285783,-0.270202511831937,-0.148668355497874,-0.197287783836212,-0.294770404659416,,,,,,,2023
10950,Adam Duvall,-2.25313390187983,262,-0.594672697290105,0.721909285351116,0.0692005037280662,-0.757927663964602,-1.02125000172482,-0.670393327979485,,,,,,,2023
sa3014464,Jordan Walker,-2.27515148308015,208,-0.316441553829358,-0.585108129285783,-0.439904019611938,-0.445303721041582,-0.154165744373697,-0.334228314937792,,,,,,,2023
16535,Danny Jansen,-2.31619783002565,239,-0.594672697290105,0.460505802423736,-0.157068173311936,-0.429280129744071,-0.955496212781231,-0.640186419322039,,,,,,,2023
5827,Wilmer Flores,-2.47669531305717,222,-0.427734011213657,-0.323704646358403,-0.383336850351938,-0.366227867159279,-0.491552938547935,-0.484138999425956,,,,,,,2023
10324,Marcell Ozuna,-2.56047829209332,307,-0.705965154674404,0.199102319496357,-0.213635342571936,-0.556152033789376,-0.687468190649641,-0.596359889904321,,,,,,,2023
8709,Elvis Andrus,-2.63595126473509,NA,-0.372087782521507,-0.715809870749472,-0.66617269665194,-0.596627586488201,0.0156627748080195,-0.300916103131992,,,,,,,2023
19522,TJ Friedl,-2.72926637617831,NA,-0.316441553829358,-0.454406387822093,-0.66617269665194,-0.397148222704579,-0.456712484963789,-0.438385030206552,,,,,,,2023
5452,Ji-Man Choi,-2.98513885844336,NA,-0.705965154674404,-0.454406387822093,-0.270202511831937,-0.267716172839985,-0.741904594021379,-0.54494403725356,,,,,,,2023
15117,Hunter Dozier,-3.05671409647584,350,-0.539026468597956,-0.454406387822093,-0.60960552739194,-0.585704740113088,-0.440719616056108,-0.427251356494657,,,,,,,2023
25816,Shea Langeliers,-3.08178125500727,NA,-0.872903840750853,-0.0623011634310232,-0.326769681091937,-0.709145393516039,-0.600335922772544,-0.51032525344487,,,,,,,2023
7802,Miguel Rojas,-3.12303274070222,NA,-0.594672697290105,-1.10791509514054,-0.66617269665194,-0.57126377249927,0.137490420490894,-0.32049889961126,,,,,,,2023
19610,Keibert Ruiz,-3.12572361701476,172,-0.928550069443003,-0.585108129285783,-0.496471188871939,-0.450689736878615,-0.228470946473994,-0.436433546061431,,,,,,,2023
sa3018099,Oscar Colas,-3.14581446360878,331,-0.761611383366554,-0.193002904894713,-0.439904019611938,-0.694281155238702,-0.479291643126249,-0.577723357370625,,,,,,,2023
5038,Josh Donaldson,-3.16932264038263,301,-0.539026468597956,-0.0623011634310232,-0.439904019611938,-0.531817345228429,-0.921539847321298,-0.674733796191982,,,,,,,2023
19599,Chas McCormick,-3.23980179546018,NA,-0.483380239905806,-0.323704646358403,-0.439904019611938,-0.601898927903549,-0.737370445357807,-0.653543516322678,,,,,,,2023
19734,Josh Rojas,-3.28359046866358,232,-0.205149096445058,-1.10791509514054,-0.779307035171941,-0.450550803373639,-0.280362966023383,-0.460305472509021,,,,,,,2023
24782,David Villar,-3.29057957336943,NA,-0.594672697290105,-0.193002904894713,-0.383336850351938,-0.583068097988005,-0.873875493511678,-0.662623529332994,,,,,,,2023
14894,Tony Kemp,-3.3379018228947,NA,-0.205149096445058,-1.23861683660423,-1.06214288147194,-0.440604276668928,-0.0622245363946569,-0.329164195309883,,,,,,,2023
2136,David Peralta,-3.41422610950812,NA,-0.817257612058704,-0.715809870749472,-0.383336850351938,-0.522878441322952,-0.423837946669401,-0.551105388355649,,,,,,,2023
20202,Brandon Marsh,-3.43317447893976,340,-0.427734011213657,-0.846511612213162,-0.722739865911941,-0.66660388607664,-0.303766858222701,-0.46581824530166,,,,,,,2023
20325,Alex Kirilloff,-3.47372146579055,NA,-0.872903840750853,-0.454406387822093,-0.439904019611938,-0.583506350477617,-0.497593493948606,-0.625407373179444,,,,,,,2023
13675,Tyrone Taylor,-3.49649219148905,NA,-0.761611383366554,0.0684005780326667,-0.439904019611938,-0.742650634135878,-0.887054798817806,-0.733671933589538,,,,,,,2023
10681,Gio Urshela,-3.60439098633777,366,-0.817257612058704,-0.715809870749472,-0.553038358131939,-0.544673456587173,-0.364567026979895,-0.609044661830583,,,,,,,2023
11579,Bryce Harper,-3.70937124252092,164,-0.705965154674404,-0.0623011634310232,-0.553038358131939,-0.248128907036131,-1.20429894240772,-0.935638716839693,,,,,,,2023
7739,Travis d'Arnaud,-3.71216692844301,277,-0.761611383366554,-0.323704646358403,-0.439904019611938,-0.660277669613089,-0.739597015021494,-0.787072194471531,,,,,,,2023
15653,Dominic Smith,-3.74073527204594,NA,-0.872903840750853,-0.715809870749472,-0.496471188871939,-0.604899251999762,-0.473664947589233,-0.576986172084675,,,,,,,2023
13853,Joey Wendle,-3.90888364255185,398,-0.650318925982255,-1.23861683660423,-0.835874204431942,-0.643053479973462,-0.074358957958097,-0.466661237601865,,,,,,,2023
21987,Rodolfo Castro,-4.00536841279289,NA,-0.817257612058704,-0.193002904894713,-0.60960552739194,-0.847122319694752,-0.806975163461238,-0.731404885291542,,,,,,,2023
22558,Jarred Kelenic,-4.01318485076345,287,-0.705965154674404,-0.0623011634310232,-0.553038358131939,-0.917511120648749,-0.984369781977376,-0.78999927189996,,,,,,,2023
26323,Spencer Steer,-4.02227583684935,NA,-0.650318925982255,-0.585108129285783,-0.66617269665194,-0.670397702575521,-0.745527675430121,-0.70475070692373,,,,,,,2023
3516,Eric Hosmer,-4.02298934948837,NA,-0.984196298135152,-0.846511612213162,-0.66617269665194,-0.539070198436522,-0.347616758657073,-0.639421785394524,,,,,,,2023
18126,LaMonte Wade Jr.,-4.05033702654674,NA,-0.483380239905806,-0.323704646358403,-0.779307035171941,-0.653516052236699,-0.996767052217369,-0.813662000656524,,,,,,,2023
25961,Kerry Carpenter,-4.08915323977207,NA,-0.928550069443003,-0.0623011634310232,-0.722739865911941,-0.751816855902296,-0.840816561852571,-0.782928723231236,,,,,,,2023
15223,Adam Frazier,-4.09933436712722,308,-0.483380239905806,-1.6307220609953,-1.11871005073194,-0.605397664633303,0.136142507153122,-0.397266858013985,,,,,,,2023
11342,Jesús Aguilar,-4.1677014775145,NA,-1.09548875551945,-0.323704646358403,-0.326769681091937,-0.818445488064095,-0.799591263188914,-0.803701643291697,,,,,,,2023
19858,Luis Rengifo,-4.20388439873753,NA,-0.817257612058704,-0.715809870749472,-0.892441373691942,-0.762963538696916,-0.394451845935892,-0.620960157604608,,,,,,,2023
15937,Aledmys Díaz,-4.20446119072716,NA,-0.984196298135152,-0.585108129285783,-0.553038358131939,-0.792036278444254,-0.566657118608394,-0.723425008121643,,,,,,,2023
4106,Michael Brantley,-4.35722868490189,263,-0.705965154674404,-1.23861683660423,-0.949008542951942,-0.467898986299739,-0.327461369617018,-0.668277794754551,,,,,,,2023
17452,Jose Siri,-4.40203402188908,NA,-0.483380239905806,-0.585108129285783,-0.722739865911941,-1.04804949216223,-0.756994777190807,-0.805761517432522,,,,,,,2023
14387,Harold Ramírez,-4.43085347369943,NA,-0.928550069443003,-1.23861683660423,-0.60960552739194,-0.707013101597181,-0.239409473107643,-0.707658465555427,,,,,,,2023
16219,J.D. Davis,-4.50214019978129,NA,-0.705965154674404,-0.454406387822093,-0.892441373691942,-0.586458046396796,-0.996787556356637,-0.866081680839418,,,,,,,2023
9256,AJ Pollock,-4.53376481100869,NA,-0.984196298135152,-0.323704646358403,-0.722739865911941,-0.855736421959284,-0.797777618112355,-0.849609960531558,,,,,,,2023
2434,Nelson Cruz,-4.68969333888595,309,-1.0398425268273,-0.323704646358403,-0.553038358131939,-0.813932335565194,-0.996040881937696,-0.963134590065417,,,,,,,2023
16930,Jonah Heim,-4.73078879851723,362,-0.984196298135152,-0.323704646358403,-0.66617269665194,-0.902548870541265,-0.959619019633338,-0.894547267197133,,,,,,,2023
21897,Christopher Morel,-4.76955767919046,379,-0.705965154674404,-0.323704646358403,-0.835874204431942,-0.945813823241462,-1.04322036681188,-0.914979483672376,,,,,,,2023
21707,Oswaldo Cabrera,-4.77024543162316,296,-0.872903840750853,-0.454406387822093,-0.722739865911941,-0.957043604023909,-0.885863400409784,-0.877288332704581,,,,,,,2023
15794,Yonathan Daza,-4.77550800548508,NA,-0.483380239905806,-1.76142380245899,-1.23184438925195,-0.644297638441873,-0.0134600455828468,-0.641101889843618,,,,,,,2023
12155,Eddie Rosario,-4.81708488550087,NA,-0.928550069443003,-0.585108129285783,-0.60960552739194,-1.0119834998971,-0.770232573252111,-0.911605086230933,,,,,,,2023
22244,Jack Suwinski,-4.90380612648128,NA,-0.817257612058704,-0.193002904894713,-0.779307035171941,-0.892202890034339,-1.23361799100861,-0.988417693312977,,,,,,,2023
8090,Matt Carpenter,-4.91500812895771,NA,-0.872903840750853,-0.193002904894713,-0.553038358131939,-0.768429453667796,-1.44637757338025,-1.08125599813216,,,,,,,2023
27684,Michael Massey,-4.99466171535359,NA,-1.0398425268273,-0.846511612213162,-0.722739865911941,-0.893062078037704,-0.656745975451484,-0.835759656911993,,,,,,,2023
10264,Brandon Belt,-5.0516378496043,NA,-0.984196298135152,-0.0623011634310232,-0.779307035171941,-0.699408620545272,-1.43346737590898,-1.09295735641193,,,,,,,2023
9952,Trayce Thompson,-5.09241518856751,NA,-0.928550069443003,0.0684005780326667,-0.553038358131939,-1.02154185992096,-1.50028054538144,-1.15740493372284,,,,,,,2023
27555,Garrett Mitchell,-5.11512212531712,373,-0.705965154674404,-0.977213353676852,-0.949008542951942,-0.922020244452997,-0.712273522781873,-0.848641306779054,,,,,,,2023
18795,Ramón Urías,-5.16427941751363,NA,-1.0398425268273,-0.585108129285783,-0.835874204431942,-0.845566901076705,-0.904260937215394,-0.953626718676501,,,,,,,2023
16337,Nick Gordon,-5.18939018104699,358,-0.984196298135152,-0.846511612213162,-0.949008542951942,-0.857844959389658,-0.698015987527616,-0.85381278082946,,,,,,,2023
18289,Brian Anderson,-5.21301380888744,NA,-0.928550069443003,-0.585108129285783,-0.892441373691942,-0.830502753433465,-1.03045661206159,-0.945954870971657,,,,,,,2023
15161,Mitch Garver,-5.32345772390005,NA,-0.928550069443003,-0.0623011634310232,-0.779307035171941,-0.927874711115065,-1.45638920500244,-1.16903553973658,,,,,,,2023
18900,Leody Taveras,-5.33093218502705,NA,-0.761611383366554,-0.977213353676852,-1.11871005073194,-1.01240853281317,-0.644408023326674,-0.816580841111855,,,,,,,2023
19293,Nick Senzel,-5.47622247919955,NA,-0.761611383366554,-1.23861683660423,-1.23184438925195,-0.873193542847203,-0.558718239633202,-0.812238087496416,,,,,,,2023
9368,Evan Longoria,-5.48237661738927,NA,-1.1511349842116,-0.323704646358403,-0.66617269665194,-0.953775294999438,-1.23891356268252,-1.14867543248536,,,,,,,2023
17620,Myles Straw,-5.51869974819604,NA,-0.372087782521507,-1.89212554392268,-1.40154589703195,-0.908528565517165,-0.218375175936454,-0.726036783266284,,,,,,,2023
13602,Patrick Wisdom,-5.68269049157647,390,-0.984196298135152,0.0684005780326667,-0.722739865911941,-1.1510965729774,-1.63528969067306,-1.25776864191158,,,,,,,2023
26151,Kyle Stowers,-5.85293807778113,NA,-1.20678121290375,-0.454406387822093,-0.835874204431942,-0.999285544864332,-1.2493720046799,-1.10721872307911,,,,,,,2023
21614,Kyle Isbel,-5.87672147653537,NA,-0.817257612058704,-1.10791509514054,-1.06214288147194,-1.09845695639263,-0.836401481085453,-0.954547450386099,,,,,,,2023
22263,Nolan Gorman,-5.91249059194195,412,-1.09548875551945,-0.193002904894713,-0.892441373691942,-1.11400481745468,-1.37801137723298,-1.23954136314817,,,,,,,2023
19997,Santiago Espinal,-5.93352440431294,NA,-0.928550069443003,-1.50002031953161,-1.11871005073194,-0.949687268368187,-0.520730220810472,-0.915826475427725,,,,,,,2023
11680,Elias Díaz,-5.94197441589399,NA,-1.20678121290375,-0.715809870749472,-0.835874204431942,-1.03910356783882,-1.03259285559598,-1.11181270437403,,,,,,,2023
18363,Victor Robles,-5.98275116990055,NA,-0.761611383366554,-1.10791509514054,-1.28841155851195,-1.11988827171536,-0.780297191886833,-0.924627669279317,,,,,,,2023
2967,Tommy Pham,-6.07935980435112,NA,-0.705965154674404,-0.846511612213162,-1.17527721999194,-1.01839926645397,-1.18641343352904,-1.14679311748861,,,,,,,2023
21524,Joey Bart,-6.08116298327061,378,-0.984196298135152,-0.585108129285783,-1.06214288147194,-1.1720060172272,-1.15868068586405,-1.11902897128648,,,,,,,2023
11368,Yasmani Grandal,-6.09939471637705,302,-1.20678121290375,-0.454406387822093,-0.949008542951942,-0.81587417373484,-1.48088057199864,-1.19244382696578,,,,,,,2023
19698,Edward Olivares,-6.18444811755096,NA,-1.0398425268273,-0.846511612213162,-1.23184438925195,-1.03038147183107,-0.928710576489579,-1.1071575409379,,,,,,,2023
22168,Akil Baddoo,-6.1940519346341,NA,-0.761611383366554,-0.977213353676852,-1.34497872777195,-1.03583239302994,-1.04247552697382,-1.031940549815,,,,,,,2023
17696,Kevin Newman,-6.20577200122796,NA,-1.0398425268273,-1.50002031953161,-1.28841155851195,-1.02967736461928,-0.431957154153632,-0.915863077584192,,,,,,,2023
10815,Jurickson Profar,-6.24788645745096,NA,-0.761611383366554,-1.10791509514054,-1.23184438925195,-0.956066738553842,-1.08505830757357,-1.10539054356451,,,,,,,2023
23792,Alek Thomas,-6.42007742906353,NA,-0.928550069443003,-1.23861683660423,-1.17527721999194,-1.07506384372843,-0.898145307887261,-1.10442415140867,,,,,,,2023
14111,Eric Haase,-6.45013033771689,365,-1.2624274415959,-0.323704646358403,-0.892441373691942,-1.21267692734429,-1.44952262056664,-1.30935732815971,,,,,,,2023
20543,Elehuris Montero,-6.46240657408549,NA,-1.31807367028805,-0.585108129285783,-1.00557571221194,-1.02132439920116,-1.28652939002921,-1.24579527306935,,,,,,,2023
21780,Esteury Ruiz,-6.49505782807094,286,-0.705965154674404,-1.23861683660423,-1.40154589703195,-1.10564938905257,-0.965679971256755,-1.07760057945104,,,,,,,2023
21635,Nick Maton,-6.50813611018313,NA,-1.09548875551945,-0.977213353676852,-1.11871005073194,-1.0781990347208,-1.14389094229317,-1.09463397324091,,,,,,,2023
9774,Christian Vázquez,-6.5091055269278,313,-1.2624274415959,-1.23861683660423,-1.11871005073194,-1.09427273392625,-0.728641113827728,-1.06643735024174,,,,,,,2023
10762,Corey Dickerson,-6.51595857393709,NA,-1.20678121290375,-1.10791509514054,-1.23184438925195,-1.03244105369274,-0.845041529679279,-1.09193529326884,,,,,,,2023
13265,Mike Zunino,-6.63440036653664,NA,-1.31807367028805,0.199102319496357,-0.722739865911941,-1.39455208198294,-1.90334638262746,-1.49479068522261,,,,,,,2023
13769,Adalberto Mondesi,-6.70775835250813,346,-0.872903840750853,-0.846511612213162,-1.23184438925195,-1.41545613225712,-1.13675658099296,-1.20428579704209,,,,,,,2023
12325,Jace Peterson,-6.73285715424799,NA,-0.984196298135152,-1.10791509514054,-1.23184438925195,-1.10017658308661,-1.1469801246931,-1.16174466394064,,,,,,,2023
11038,Kevin Kiermaier,-6.8571523501606,NA,-0.928550069443003,-1.23861683660423,-1.17527721999194,-1.22718853015587,-1.09103832180514,-1.19648137216042,,,,,,,2023
5297,Aaron Hicks,-6.86913757364336,NA,-0.928550069443003,-0.846511612213162,-1.28841155851195,-1.08615351547374,-1.43322420401169,-1.28628661398982,,,,,,,2023
14130,Daniel Vogelbach,-6.89310114891316,NA,-1.2624274415959,-0.585108129285783,-1.00557571221194,-0.967695067084193,-1.67660689824169,-1.39568790049365,,,,,,,2023
5254,Robbie Grossman,-7.01153983604106,NA,-1.09548875551945,-0.977213353676852,-1.23184438925195,-1.0764630369096,-1.37688300207408,-1.25364729860913,,,,,,,2023
18400,Juan Yepez,-7.0766083482022,NA,-1.3737198989802,-0.454406387822093,-1.00557571221194,-1.20056339997283,-1.57109356881474,-1.47124938040039,,,,,,,2023
17273,Jorge Mateo,-7.13149255869267,383,-0.872903840750853,-1.10791509514054,-1.34497872777195,-1.41844911844044,-1.13881346991116,-1.24843230667773,,,,,,,2023
20505,Drew Waters,-7.18191726899365,NA,-1.1511349842116,-0.977213353676852,-1.28841155851195,-1.17873910564767,-1.30522207852376,-1.28119618842181,,,,,,,2023
19901,Gavin Sheets,-7.37269779998902,NA,-1.54065858505665,-0.585108129285783,-1.00557571221194,-1.24936194809486,-1.52557211339173,-1.46642131194806,,,,,,,2023
17992,David Fletcher,-7.4114477556727,NA,-1.09548875551945,-1.89212554392268,-1.62781457407195,-1.20879805422225,-0.496553826171171,-1.0906670017652,,,,,,,2023
16725,Jose Trevino,-7.47969033165826,311,-1.42936612767235,-0.977213353676852,-1.11871005073194,-1.44193020787553,-1.14112827931805,-1.37134231238353,,,,,,,2023
22664,Gabriel Moreno,-7.48329831332829,283,-1.31807367028805,-1.36931857806792,-1.17527721999194,-1.17042472147883,-1.07089937204868,-1.37930475145287,,,,,,,2023
16434,Christian Arroyo,-7.55932782146171,431,-1.42936612767235,-1.10791509514054,-1.23184438925195,-1.19879195373266,-1.20203140043767,-1.38937885522654,,,,,,,2023
21558,Matt Vierling,-7.62208661016107,NA,-1.31807367028805,-1.23861683660423,-1.45811306629195,-1.21761963002097,-1.09694524057882,-1.29271816637704,,,,,,,2023
22277,Nick Allen,-7.75193956027924,NA,-1.1511349842116,-1.50002031953161,-1.74094891259195,-1.37063266498521,-0.835062776624265,-1.1541399023346,,,,,,,2023
25660,Will Brennan,-7.83489322881,NA,-1.42936612767235,-1.50002031953161,-1.34497872777195,-1.19451999150127,-1.03785662786794,-1.32815143446488,,,,,,,2023
13620,Carson Kelly,-7.8895094562705,NA,-1.42936612767235,-0.846511612213162,-1.23184438925195,-1.28437790509501,-1.57871661210085,-1.51869280993718,,,,,,,2023
24729,Logan O'Hoppe,-7.93727750813098,NA,-1.4850123563645,-0.715809870749472,-1.28841155851195,-1.26698770229354,-1.63646864270883,-1.54458737750269,,,,,,,2023
19339,Nicky Lopez,-7.94432623333878,NA,-0.928550069443003,-2.02282728538637,-1.79751608185195,-1.28560686826421,-0.712068301528317,-1.19775762686493,,,,,,,2023
15941,Austin Nola,-8.11709558049205,320,-1.4850123563645,-1.36931857806792,-1.28841155851195,-1.26367036097433,-1.25912017609858,-1.45156255047478,,,,,,,2023
11489,Michael A. Taylor,-8.1196715852417,NA,-1.2624274415959,-1.10791509514054,-1.45811306629195,-1.43062877822501,-1.3724089988857,-1.48817820510261,,,,,,,2023
6887,Martín Maldonado,-8.15659675837019,NA,-1.3737198989802,-0.715809870749472,-1.17527721999194,-1.57974004539153,-1.73833162381902,-1.57371809943803,,,,,,,2023
13723,Jacob Stallings,-8.16940126905796,NA,-1.5963048137488,-1.36931857806792,-1.28841155851195,-1.35046771776963,-1.18782721191769,-1.37707138904197,,,,,,,2023
26368,JJ Bleday,-8.21185807246692,NA,-1.42936612767235,-0.846511612213162,-1.28841155851195,-1.39133807718336,-1.73966140718102,-1.51656928970509,,,,,,,2023
19508,Kyle Lewis,-8.29314095410898,NA,-1.4850123563645,-0.715809870749472,-1.34497872777195,-1.36470930848461,-1.7385678530867,-1.64406283765175,,,,,,,2023
22823,Oswald Peraza,-8.35400654652199,298,-1.2624274415959,-1.10791509514054,-1.51468023555195,-1.47047365310309,-1.43681940698546,-1.56169071414505,,,,,,,2023
12775,Brad Miller,-8.37306447796696,NA,-1.54065858505665,-0.585108129285783,-1.23184438925195,-1.47696748517589,-1.84664304881263,-1.69184284038407,,,,,,,2023
19913,Jesús Sánchez,-8.3976575159932,NA,-1.54065858505665,-0.715809870749472,-1.28841155851195,-1.41271896844883,-1.7766253701499,-1.66343316307641,,,,,,,2023
sa3008294,Brice Turang,-8.46822917775072,NA,-1.2624274415959,-1.50002031953161,-1.51468023555195,-1.41240264127155,-1.29110044614346,-1.48759809365625,,,,,,,2023
12147,Nick Ahmed,-8.48022589100423,NA,-1.3737198989802,-1.36931857806792,-1.40154589703195,-1.46804917493778,-1.36454742411277,-1.50304491787362,,,,,,,2023
19890,Emmanuel Rivera,-8.69306269185299,NA,-1.54065858505665,-0.977213353676852,-1.51468023555195,-1.41182206233138,-1.62027940170243,-1.62840905353373,,,,,,,2023
16403,Francisco Mejía,-8.85261447365427,NA,-1.5963048137488,-1.23861683660423,-1.40154589703195,-1.52189611801953,-1.48108957033049,-1.61316123791928,,,,,,,2023
sa3015051,Matt Mervis,-8.90107634185494,NA,-1.65195104244095,-0.846511612213162,-1.34497872777195,-1.4733340802912,-1.82024429325402,-1.76405658588367,,,,,,,2023
20529,Nolan Jones,-8.93229082658504,NA,-1.42936612767235,-1.10791509514054,-1.45811306629195,-1.39121542111712,-1.79130913969572,-1.75437197666736,,,,,,,2023
